book_fy,section,fund,dept_code,object_code,account,name,fiscal_year,measure,amount
2025,expenditure,municipal,1120,52103,1120-52103,Grounds Maintenance,2023,budget,1000.0
2025,expenditure,municipal,1120,52103,1120-52103,Grounds Maintenance,2023,actual,149.0
2025,expenditure,municipal,1120,52103,1120-52103,Grounds Maintenance,2024,budget,1000.0
2025,expenditure,municipal,1120,52103,1120-52103,Grounds Maintenance,2025,budget,1000.0
2025,expenditure,municipal,1120,52105,1120-52105,East Main St. Community House,2022,budget,3169.0
2025,expenditure,municipal,1120,52105,1120-52105,East Main St. Community House,2023,budget,2719.0
2025,expenditure,municipal,1120,52105,1120-52105,East Main St. Community House,2023,actual,4967.0
2025,expenditure,municipal,1120,52105,1120-52105,East Main St. Community House,2024,budget,3829.0
2025,expenditure,municipal,1120,52105,1120-52105,East Main St. Community House,2025,budget,3945.0
2025,expenditure,municipal,1120,52106,1120-52106,North Road House,2022,budget,6000.0
2025,expenditure,municipal,1120,52106,1120-52106,North Road House,2023,budget,1000.0
2025,expenditure,municipal,1120,52106,1120-52106,North Road House,2023,actual,800.0
2025,expenditure,municipal,1120,52106,1120-52106,North Road House,2024,budget,1000.0
2025,expenditure,municipal,1120,52106,1120-52106,North Road House,2025,budget,1000.0
2025,expenditure,municipal,1120,52107,1120-52107,CI Community House,2022,budget,1050.0
2025,expenditure,municipal,1120,52107,1120-52107,CI Community House,2023,budget,1100.0
2025,expenditure,municipal,1120,52107,1120-52107,CI Community House,2023,actual,1152.0
2025,expenditure,municipal,1120,52107,1120-52107,CI Community House,2024,budget,647.0
2025,expenditure,municipal,1120,52107,1120-52107,CI Community House,2025,budget,3300.0
2025,expenditure,municipal,1120,52109,1120-52109,Old Baptist Meeting House,2022,budget,1800.0
2025,expenditure,municipal,1120,52109,1120-52109,Old Baptist Meeting House,2023,budget,1800.0
2025,expenditure,municipal,1120,52109,1120-52109,Old Baptist Meeting House,2023,actual,1582.0
2025,expenditure,municipal,1120,52109,1120-52109,Old Baptist Meeting House,2024,budget,1800.0
2025,expenditure,municipal,1120,52109,1120-52109,Old Baptist Meeting House,2025,budget,1800.0
2025,expenditure,municipal,1120,52111,1120-52111,Log Cabin,2022,budget,12699.0
2025,expenditure,municipal,1120,52111,1120-52111,Log Cabin,2023,budget,12415.0
2025,expenditure,municipal,1120,52111,1120-52111,Log Cabin,2023,actual,13036.0
2025,expenditure,municipal,1120,52111,1120-52111,Log Cabin,2024,budget,15524.0
2025,expenditure,municipal,1120,52111,1120-52111,Log Cabin,2025,budget,15429.0
2025,expenditure,municipal,1120,52114,1120-52114,Masonic Hall (new),2022,budget,8721.0
2025,expenditure,municipal,1120,52114,1120-52114,Masonic Hall (new),2023,budget,14386.0
2025,expenditure,municipal,1120,52114,1120-52114,Masonic Hall (new),2023,actual,11794.0
2025,expenditure,municipal,1120,52114,1120-52114,Masonic Hall (new),2024,budget,15485.0
2025,expenditure,municipal,1120,52114,1120-52114,Masonic Hall (new),2025,budget,15832.0
2025,expenditure,municipal,1120,53001,1120-53001,Capital Outlay,2022,budget,0.0
2025,expenditure,municipal,1120,53001,1120-53001,Capital Outlay,2023,budget,0.0
2025,expenditure,municipal,1120,53001,1120-53001,Capital Outlay,2023,actual,0.0
2025,expenditure,municipal,1120,53001,1120-53001,Capital Outlay,2024,budget,0.0
2025,expenditure,municipal,1120,53001,1120-53001,Capital Outlay,2025,budget,
2025,expenditure,municipal,1200,51011,1200-51011,Salaries and Wages,2022,budget,986297.0
2025,expenditure,municipal,1200,51011,1200-51011,Salaries and Wages,2023,budget,1015844.0
2025,expenditure,municipal,1200,51011,1200-51011,Salaries and Wages,2023,actual,1066676.0
2025,expenditure,municipal,1200,51011,1200-51011,Salaries and Wages,2024,budget,1100912.0
2025,expenditure,municipal,1200,51011,1200-51011,Salaries and Wages,2025,budget,1155203.0
2025,expenditure,municipal,1200,51012,1200-51012,Part-Time Wages,2022,budget,24534.0
2025,expenditure,municipal,1200,51012,1200-51012,Part-Time Wages,2023,budget,27221.0
2025,expenditure,municipal,1200,51012,1200-51012,Part-Time Wages,2023,actual,18619.0
2025,expenditure,municipal,1200,51012,1200-51012,Part-Time Wages,2024,budget,28250.0
2025,expenditure,municipal,1200,51012,1200-51012,Part-Time Wages,2025,budget,29138.0
2025,expenditure,municipal,1200,51013,1200-51013,Overtime,2022,budget,101982.0
2025,expenditure,municipal,1200,51013,1200-51013,Overtime,2023,budget,105104.0
2025,expenditure,municipal,1200,51013,1200-51013,Overtime,2023,actual,137537.0
2025,expenditure,municipal,1200,51013,1200-51013,Overtime,2024,budget,113170.0
2025,expenditure,municipal,1200,51013,1200-51013,Overtime,2025,budget,118349.0
2025,expenditure,municipal,1200,51014,1200-51014,Contract Incentives,2022,budget,12000.0
2025,expenditure,municipal,1200,51014,1200-51014,Contract Incentives,2023,budget,12000.0
2025,expenditure,municipal,1200,51014,1200-51014,Contract Incentives,2023,actual,800.0
2025,expenditure,municipal,1200,51014,1200-51014,Contract Incentives,2024,budget,12850.0
2025,expenditure,municipal,1200,51014,1200-51014,Contract Incentives,2025,budget,4600.0
2025,expenditure,municipal,1200,51019,1200-51019,Uniform Cleaning,2022,budget,8000.0
2025,expenditure,municipal,1200,51019,1200-51019,Uniform Cleaning,2023,budget,8000.0
2025,expenditure,municipal,1200,51019,1200-51019,Uniform Cleaning,2023,actual,7800.0
2025,expenditure,municipal,1200,51019,1200-51019,Uniform Cleaning,2024,budget,8000.0
2025,expenditure,municipal,1200,51019,1200-51019,Uniform Cleaning,2025,budget,8000.0
2025,expenditure,municipal,1200,52021,1200-52021,Gas/Oil,2022,budget,20000.0
2025,expenditure,municipal,1200,52021,1200-52021,Gas/Oil,2023,budget,43800.0
2025,expenditure,municipal,1200,52021,1200-52021,Gas/Oil,2023,actual,15848.0
2025,expenditure,municipal,1200,52021,1200-52021,Gas/Oil,2024,budget,25920.0
2025,expenditure,municipal,1200,52021,1200-52021,Gas/Oil,2025,budget,28560.0
2025,expenditure,municipal,1200,52022,1200-52022,Vehicle Repairs and Maintenance,2022,budget,17800.0
2025,expenditure,municipal,1200,52022,1200-52022,Vehicle Repairs and Maintenance,2023,budget,21500.0
2025,expenditure,municipal,1200,52022,1200-52022,Vehicle Repairs and Maintenance,2023,actual,18238.0
2025,expenditure,municipal,1200,52022,1200-52022,Vehicle Repairs and Maintenance,2024,budget,25900.0
2025,expenditure,municipal,1200,52022,1200-52022,Vehicle Repairs and Maintenance,2025,budget,26120.0
2025,expenditure,municipal,1200,52023,1200-52023,Uniforms,2022,budget,15100.0
2025,expenditure,municipal,1200,52023,1200-52023,Uniforms,2023,budget,16550.0
2025,expenditure,municipal,1200,52023,1200-52023,Uniforms,2023,actual,12562.0
2025,expenditure,municipal,1200,52023,1200-52023,Uniforms,2024,budget,19750.0
2025,expenditure,municipal,1200,52023,1200-52023,Uniforms,2025,budget,21600.0
2025,expenditure,municipal,1200,52026,1200-52026,Professional Development,2022,budget,22965.0
2025,expenditure,municipal,1200,52026,1200-52026,Professional Development,2023,budget,26925.0
2025,expenditure,municipal,1200,52026,1200-52026,Professional Development,2023,actual,18179.0
2025,expenditure,municipal,1200,52026,1200-52026,Professional Development,2024,budget,31875.0
2025,expenditure,municipal,1200,52026,1200-52026,Professional Development,2025,budget,33125.0
2025,expenditure,municipal,1200,52027,1200-52027,Supplies,2022,budget,13865.0
2025,expenditure,municipal,1200,52027,1200-52027,Supplies,2023,budget,14565.0
2025,expenditure,municipal,1200,52027,1200-52027,Supplies,2023,actual,11085.0
2025,expenditure,municipal,1200,52027,1200-52027,Supplies,2024,budget,15085.0
2025,expenditure,municipal,1200,52027,1200-52027,Supplies,2025,budget,15525.0
2025,expenditure,municipal,1200,52032,1200-52032,Telephone,2022,budget,3500.0
2025,expenditure,municipal,1200,52032,1200-52032,Telephone,2023,budget,3960.0
2025,expenditure,municipal,1200,52032,1200-52032,Telephone,2023,actual,2535.0
2025,expenditure,municipal,1200,52032,1200-52032,Telephone,2024,budget,4500.0
2025,expenditure,municipal,1200,52032,1200-52032,Telephone,2025,budget,5100.0
2025,expenditure,municipal,1200,52075,1200-52075,Transfer to Technology Reserve,2024,budget,4000.0
2025,expenditure,municipal,1200,52075,1200-52075,Transfer to Technology Reserve,2025,budget,4000.0
2025,expenditure,municipal,1200,52119,1200-52119,Photo/Ammo/Print,2022,budget,11180.0
2025,expenditure,municipal,1200,52119,1200-52119,Photo/Ammo/Print,2023,budget,11305.0
2025,expenditure,municipal,1200,52119,1200-52119,Photo/Ammo/Print,2023,actual,11095.0
2025,expenditure,municipal,1200,52119,1200-52119,Photo/Ammo/Print,2024,budget,12005.0
2025,expenditure,municipal,1200,52119,1200-52119,Photo/Ammo/Print,2025,budget,12680.0
2025,expenditure,municipal,1200,52121,1200-52121,Radio Repairs,2022,budget,16663.0
2025,expenditure,municipal,1200,52121,1200-52121,Radio Repairs,2023,budget,18076.0
2025,expenditure,municipal,1200,52121,1200-52121,Radio Repairs,2023,actual,15632.0
2025,expenditure,municipal,1200,52121,1200-52121,Radio Repairs,2024,budget,19800.0
2025,expenditure,municipal,1200,52121,1200-52121,Radio Repairs,2025,budget,21200.0
2025,expenditure,municipal,1200,52122,1200-52122,Metro Regional Crime Lab,2022,budget,5117.0
2025,expenditure,municipal,1200,52122,1200-52122,Metro Regional Crime Lab,2023,budget,5110.0
2025,expenditure,municipal,1200,52122,1200-52122,Metro Regional Crime Lab,2023,actual,5051.0
2025,expenditure,municipal,1200,52122,1200-52122,Metro Regional Crime Lab,2024,budget,5110.0
2025,expenditure,municipal,1200,52122,1200-52122,Metro Regional Crime Lab,2025,budget,5110.0
2025,expenditure,municipal,1200,53001,1200-53001,Police Capital Outlays,2022,budget,10000.0
2025,expenditure,municipal,1200,53001,1200-53001,Police Capital Outlays,2023,budget,10000.0
2025,expenditure,municipal,1200,53001,1200-53001,Police Capital Outlays,2023,actual,7446.0
2025,expenditure,municipal,1200,53001,1200-53001,Police Capital Outlays,2024,budget,10000.0
2025,expenditure,municipal,1200,53001,1200-53001,Police Capital Outlays,2025,budget,9000.0
2025,expenditure,municipal,1210,51011,1210-51011,Salaries and Wages,2022,budget,339694.0
2025,expenditure,municipal,1210,51011,1210-51011,Salaries and Wages,2023,budget,381011.0
2025,expenditure,municipal,1210,51011,1210-51011,Salaries and Wages,2023,actual,273965.0
2025,expenditure,municipal,1210,51011,1210-51011,Salaries and Wages,2024,budget,736740.0
2025,expenditure,municipal,1210,51011,1210-51011,Salaries and Wages,2025,budget,783214.0
2025,expenditure,municipal,1210,51012,1210-51012,Part-Time Wages,2022,budget,100000.0
2025,expenditure,municipal,1210,51012,1210-51012,Part-Time Wages,2023,budget,110000.0
2025,expenditure,municipal,1210,51012,1210-51012,Part-Time Wages,2023,actual,74323.0
2025,expenditure,municipal,1210,51012,1210-51012,Part-Time Wages,2024,budget,110000.0
2025,expenditure,municipal,1210,51012,1210-51012,Part-Time Wages,2025,budget,100000.0
2025,expenditure,municipal,1210,51013,1210-51013,Overtime,2022,budget,5000.0
2025,expenditure,municipal,1210,51013,1210-51013,Overtime,2023,budget,7500.0
2025,expenditure,municipal,1210,51013,1210-51013,Overtime,2023,actual,20041.0
2025,expenditure,municipal,1210,51013,1210-51013,Overtime,2024,budget,11000.0
2025,expenditure,municipal,1210,51013,1210-51013,Overtime,2025,budget,35060.0
2025,expenditure,municipal,1210,51017,1210-51017,Stipends,2022,budget,4000.0
2025,expenditure,municipal,1210,51017,1210-51017,Stipends,2023,budget,4000.0
2025,expenditure,municipal,1210,51017,1210-51017,Stipends,2023,actual,4000.0
2025,expenditure,municipal,1210,51017,1210-51017,Stipends,2024,budget,4000.0
2025,expenditure,municipal,1210,51017,1210-51017,Stipends,2025,budget,4000.0
2025,expenditure,municipal,1210,51123,1210-51123,Paramedic,2022,budget,178200.0
2025,expenditure,municipal,1210,51123,1210-51123,Paramedic,2023,budget,213000.0
2025,expenditure,municipal,1210,51123,1210-51123,Paramedic,2023,actual,231847.0
2025,expenditure,municipal,1210,51123,1210-51123,Paramedic,2024,budget,123650.0
2025,expenditure,municipal,1210,51123,1210-51123,Paramedic,2025,budget,129215.0
2025,expenditure,municipal,1210,52021,1210-52021,Gas/Oil,2022,budget,15000.0
2025,expenditure,municipal,1210,52021,1210-52021,Gas/Oil,2023,budget,20350.0
2025,expenditure,municipal,1210,52021,1210-52021,Gas/Oil,2023,actual,19371.0
2025,expenditure,municipal,1210,52021,1210-52021,Gas/Oil,2024,budget,26220.0
2025,expenditure,municipal,1210,52021,1210-52021,Gas/Oil,2025,budget,26220.0
2025,expenditure,municipal,1210,52022,1210-52022,Vehicle Repairs & Maintenance,2022,budget,25000.0
2025,expenditure,municipal,1210,52022,1210-52022,Vehicle Repairs & Maintenance,2023,budget,20000.0
2025,expenditure,municipal,1210,52022,1210-52022,Vehicle Repairs & Maintenance,2023,actual,24387.0
2025,expenditure,municipal,1210,52022,1210-52022,Vehicle Repairs & Maintenance,2024,budget,20000.0
2025,expenditure,municipal,1210,52022,1210-52022,Vehicle Repairs & Maintenance,2025,budget,20000.0
2025,expenditure,municipal,1210,52023,1210-52023,Uniforms,2022,budget,8500.0
2025,expenditure,municipal,1210,52023,1210-52023,Uniforms,2023,budget,8500.0
2025,expenditure,municipal,1210,52023,1210-52023,Uniforms,2023,actual,8259.0
2025,expenditure,municipal,1210,52023,1210-52023,Uniforms,2024,budget,13350.0
2025,expenditure,municipal,1210,52023,1210-52023,Uniforms,2025,budget,13350.0
2025,expenditure,municipal,1210,52024,1210-52024,Dues/Memberships,2022,budget,8000.0
2025,expenditure,municipal,1210,52024,1210-52024,Dues/Memberships,2023,budget,7000.0
2025,expenditure,municipal,1210,52024,1210-52024,Dues/Memberships,2023,actual,7034.0
2025,expenditure,municipal,1210,52024,1210-52024,Dues/Memberships,2024,budget,7000.0
2025,expenditure,municipal,1210,52024,1210-52024,Dues/Memberships,2025,budget,7000.0
2025,expenditure,municipal,1210,52026,1210-52026,Professional Development,2022,budget,3500.0
2025,expenditure,municipal,1210,52026,1210-52026,Professional Development,2023,budget,3500.0
2025,expenditure,municipal,1210,52026,1210-52026,Professional Development,2023,actual,5168.0
2025,expenditure,municipal,1210,52026,1210-52026,Professional Development,2024,budget,3500.0
2025,expenditure,municipal,1210,52026,1210-52026,Professional Development,2025,budget,3000.0
2025,expenditure,municipal,1210,52027,1210-52027,Supplies,2022,budget,2500.0
2025,expenditure,municipal,1210,52027,1210-52027,Supplies,2023,budget,2500.0
2025,expenditure,municipal,1210,52027,1210-52027,Supplies,2023,actual,1416.0
2025,expenditure,municipal,1210,52027,1210-52027,Supplies,2024,budget,3250.0
2025,expenditure,municipal,1210,52027,1210-52027,Supplies,2025,budget,3500.0
2025,expenditure,municipal,1210,52032,1210-52032,Telephone,2022,budget,4100.0
2025,expenditure,municipal,1210,52032,1210-52032,Telephone,2023,budget,6000.0
2025,expenditure,municipal,1210,52032,1210-52032,Telephone,2023,actual,4304.0
2025,expenditure,municipal,1210,52032,1210-52032,Telephone,2024,budget,5000.0
2025,expenditure,municipal,1210,52032,1210-52032,Telephone,2025,budget,5000.0
2025,expenditure,municipal,1210,52037,1210-52037,Auto Allowances/Mileage,2022,budget,2500.0
2025,expenditure,municipal,1210,52037,1210-52037,Auto Allowances/Mileage,2023,budget,1500.0
2025,expenditure,municipal,1210,52037,1210-52037,Auto Allowances/Mileage,2023,actual,0.0
2025,expenditure,municipal,1210,52037,1210-52037,Auto Allowances/Mileage,2024,budget,500.0
2025,expenditure,municipal,1210,52037,1210-52037,Auto Allowances/Mileage,2025,budget,250.0
2025,expenditure,municipal,1210,52040,1210-52040,Equipment Repairs & Maintenance,2022,budget,15000.0
2025,expenditure,municipal,1210,52040,1210-52040,Equipment Repairs & Maintenance,2023,budget,16000.0
2025,expenditure,municipal,1210,52040,1210-52040,Equipment Repairs & Maintenance,2023,actual,16519.0
2025,expenditure,municipal,1210,52040,1210-52040,Equipment Repairs & Maintenance,2024,budget,19000.0
2025,expenditure,municipal,1210,52040,1210-52040,Equipment Repairs & Maintenance,2025,budget,19000.0
2025,expenditure,municipal,1210,52060,1210-52060,Miscellaneous,2022,budget,6600.0
2025,expenditure,municipal,1210,52060,1210-52060,Miscellaneous,2023,budget,6600.0
2025,expenditure,municipal,1210,52060,1210-52060,Miscellaneous,2023,actual,5196.0
2025,expenditure,municipal,1210,52060,1210-52060,Miscellaneous,2024,budget,6000.0
2025,expenditure,municipal,1210,52060,1210-52060,Miscellaneous,2025,budget,6000.0
2025,expenditure,municipal,1210,52075,1210-52075,Transfer to Technology Reserve,2024,budget,4000.0
2025,expenditure,municipal,1210,52075,1210-52075,Transfer to Technology Reserve,2025,budget,4000.0
2025,expenditure,municipal,1210,52125,1210-52125,Fire-Rescue Equipment,2022,budget,17000.0
2025,expenditure,municipal,1210,52125,1210-52125,Fire-Rescue Equipment,2023,budget,12000.0
2025,expenditure,municipal,1210,52125,1210-52125,Fire-Rescue Equipment,2023,actual,14967.0
2025,expenditure,municipal,1210,52125,1210-52125,Fire-Rescue Equipment,2024,budget,16500.0
2025,expenditure,municipal,1210,52125,1210-52125,Fire-Rescue Equipment,2025,budget,16500.0
2025,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2022,budget,10000.0
2025,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2023,budget,7000.0
2025,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2023,actual,6446.0
2025,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2024,budget,8500.0
2025,expenditure,municipal,1210,52127,1210-52127,Schools/Meetings,2025,budget,8500.0
2025,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2022,budget,22000.0
2025,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2023,budget,22000.0
2025,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2023,actual,24761.0
2025,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2024,budget,22000.0
2025,expenditure,municipal,1210,52129,1210-52129,Oxygen/Medical Supplies,2025,budget,23500.0
2025,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2022,budget,10000.0
2025,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2023,budget,10000.0
2025,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2023,actual,5093.0
2025,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2024,budget,10000.0
2025,expenditure,municipal,1210,53001,1210-53001,Fire-rescue Capital Outlays,2025,budget,10000.0
2025,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2022,budget,19530.0
2025,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2023,budget,14035.0
2025,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2023,actual,29231.0
2025,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2024,budget,22834.0
2025,expenditure,municipal,1220,52030,1220-52030,Fuel/Heating,2025,budget,22834.0
2025,expenditure,municipal,1220,52031,1220-52031,Electricity,2022,budget,19131.0
2025,expenditure,municipal,1220,52031,1220-52031,Electricity,2023,budget,19800.0
2025,expenditure,municipal,1220,52031,1220-52031,Electricity,2023,actual,19752.0
2025,expenditure,municipal,1220,52031,1220-52031,Electricity,2024,budget,11880.0
2025,expenditure,municipal,1220,52031,1220-52031,Electricity,2025,budget,15200.0
2025,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2022,budget,10500.0
2025,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2023,budget,11400.0
2025,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2023,actual,11270.0
2025,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2024,budget,13200.0
2025,expenditure,municipal,1220,52032,1220-52032,Telephone / Internet,2025,budget,14400.0
2025,expenditure,municipal,1220,52033,1220-52033,Water,2022,budget,3190.0
2025,expenditure,municipal,1220,52033,1220-52033,Water,2023,budget,3200.0
2025,expenditure,municipal,1220,52033,1220-52033,Water,2023,actual,3118.0
2025,expenditure,municipal,1220,52033,1220-52033,Water,2024,budget,3360.0
2025,expenditure,municipal,1220,52033,1220-52033,Water,2025,budget,3500.0
2025,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2022,budget,17720.0
2025,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2023,budget,20725.0
2025,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2023,actual,20340.0
2025,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2024,budget,19500.0
2025,expenditure,municipal,1220,52043,1220-52043,Building Repair & Maintenance,2025,budget,20805.0
2025,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2022,budget,28398.0
2025,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2023,budget,29400.0
2025,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2023,actual,23538.0
2025,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2024,budget,31000.0
2025,expenditure,municipal,1220,52047,1220-52047,Cleaning Services & Consumables,2025,budget,31000.0
2025,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2022,budget,6620.0
2025,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2023,budget,7375.0
2025,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2023,actual,6538.0
2025,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2024,budget,9875.0
2025,expenditure,municipal,1220,52060,1220-52060,Miscellaneous Expenses,2025,budget,10655.0
2025,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2022,budget,1000.0
2025,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2023,budget,1000.0
2025,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2023,actual,0.0
2025,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2024,budget,1000.0
2025,expenditure,municipal,1220,53001,1220-53001,Capital Outlay,2025,budget,1500.0
2025,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2022,budget,187395.0
2025,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2023,budget,193018.0
2025,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2023,actual,193015.0
2025,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2024,budget,205564.0
2025,expenditure,municipal,1240,52048,1240-52048,Contract Town of Falmouth,2025,budget,227315.0
2025,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2022,budget,30293.0
2025,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2023,budget,40560.0
2025,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2023,actual,29432.0
2025,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2024,budget,42360.0
2025,expenditure,municipal,1240,52060,1240-52060,Annual operating expenses,2025,budget,43135.0
2025,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2022,budget,3388.0
2025,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2023,budget,3472.0
2025,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2023,actual,2717.0
2025,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2024,budget,3662.0
2025,expenditure,municipal,1240,51012,1240-51012,Part-Time Wages,2025,budget,3500.0
2025,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2022,budget,4500.0
2025,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2023,budget,4500.0
2025,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2023,actual,0.0
2025,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2024,budget,4500.0
2025,expenditure,municipal,1240,53001,1240-53001,Communications Capital Outlay,2025,budget,4500.0
2025,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2022,budget,35827.0
2025,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2023,budget,37743.0
2025,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2023,actual,37572.0
2025,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2024,budget,41936.0
2025,expenditure,municipal,1260,51011,1260-51011,Salaries and Wages,2025,budget,47742.0
2025,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2022,budget,5700.0
2025,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2023,budget,18821.0
2025,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2023,actual,1811.0
2025,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2024,budget,11331.0
2025,expenditure,municipal,1260,51012,1260-51012,Part-Time Wages,2025,budget,14140.0
2025,expenditure,municipal,1260,51013,1260-51013,Overtime,2022,budget,5664.0
2025,expenditure,municipal,1260,51013,1260-51013,Overtime,2023,budget,8019.0
2025,expenditure,municipal,1260,51013,1260-51013,Overtime,2023,actual,2757.0
2025,expenditure,municipal,1260,51013,1260-51013,Overtime,2024,budget,6000.0
2025,expenditure,municipal,1260,51013,1260-51013,Overtime,2025,budget,7800.0
2025,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2022,budget,2784.0
2025,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2023,budget,5658.0
2025,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2023,actual,1730.0
2025,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2024,budget,4950.0
2025,expenditure,municipal,1260,52021,1260-52021,Gas/Oil,2025,budget,4600.0
2025,expenditure,municipal,1260,52023,1260-52023,Uniforms,2022,budget,1205.0
2025,expenditure,municipal,1260,52023,1260-52023,Uniforms,2023,budget,1620.0
2025,expenditure,municipal,1260,52023,1260-52023,Uniforms,2023,actual,2033.0
2025,expenditure,municipal,1260,52023,1260-52023,Uniforms,2024,budget,1720.0
2025,expenditure,municipal,1260,52023,1260-52023,Uniforms,2025,budget,1820.0
2025,expenditure,municipal,1260,52026,1260-52026,Professional Development,2022,budget,1900.0
2025,expenditure,municipal,1260,52026,1260-52026,Professional Development,2023,budget,2200.0
2025,expenditure,municipal,1260,52026,1260-52026,Professional Development,2023,actual,2016.0
2025,expenditure,municipal,1260,52026,1260-52026,Professional Development,2024,budget,2200.0
2025,expenditure,municipal,1260,52026,1260-52026,Professional Development,2025,budget,2200.0
2025,expenditure,municipal,1260,52027,1260-52027,Supplies,2022,budget,1550.0
2025,expenditure,municipal,1260,52027,1260-52027,Supplies,2023,budget,1875.0
2025,expenditure,municipal,1260,52027,1260-52027,Supplies,2023,actual,1882.0
2025,expenditure,municipal,1260,52027,1260-52027,Supplies,2024,budget,2040.0
2025,expenditure,municipal,1260,52027,1260-52027,Supplies,2025,budget,2160.0
2025,expenditure,municipal,1260,52031,1260-52031,Power,2022,budget,1704.0
2025,expenditure,municipal,1260,52031,1260-52031,Power,2023,budget,1800.0
2025,expenditure,municipal,1260,52031,1260-52031,Power,2023,actual,1031.0
2025,expenditure,municipal,1260,52031,1260-52031,Power,2024,budget,1080.0
2025,expenditure,municipal,1260,52031,1260-52031,Power,2025,budget,1945.0
2025,expenditure,municipal,1260,52032,1260-52032,Telephone,2022,budget,2292.0
2025,expenditure,municipal,1260,52032,1260-52032,Telephone,2023,budget,2220.0
2025,expenditure,municipal,1260,52032,1260-52032,Telephone,2023,actual,1451.0
2025,expenditure,municipal,1260,52032,1260-52032,Telephone,2024,budget,2220.0
2025,expenditure,municipal,1260,52032,1260-52032,Telephone,2025,budget,2280.0
2025,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2022,budget,3000.0
2025,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2023,budget,4000.0
